endow	empower	1	0.44189364007090526
akin	thumbed	0	0.2928012258036925
crime	humor	0	0.3481677578291005
fanatical	rabid	1	0.32746303487335593
resurgent	lazy	0	0.3515108604055406
labor	childbed	1	0.2902512439748508
dachshund	claim	0	0.20428234965265668
perturbation	grandmaster	0	0.2961198481182827
mainstay	fenugreek	0	0.31507128125406647
anklebone	adventurism	0	0.3049718345505198
sully	taint	1	0.3350534526246901
trade	swap	1	0.39446651814528555
aristocrat	insubstantiality	0	0.31281777784402265
phantom	flogger	0	0.2910426537216674
death	heave	0	0.33525855977037405
wonderfully	superbly	1	0.4035487504830486
dupe	put_on	1	0.356393315028277
goof	jackass	1	0.32502291684789897
very_important_person	thrush	0	0.29014998892535443
assumed	fictitious	1	0.45952354341124363
lamentation	snap	0	0.2826006441113247
bipartisan	resilient	0	0.3848282605573924
grave	alfresco	0	0.24787674848742874
bread	dinero	1	0.3068518759133717
drone	sial	0	0.3061328149883131
erstwhile	old	1	0.2783040173245646
paleness	evidence	0	0.3260285239794324
fuzee	priming	1	0.40755940574089466
mho	roofing	0	0.2934835322092251
mansion	testis	0	0.17888871218262886
drum	observer	0	0.3151579319309833
gas_pedal	prejudgment	0	0.3404241349575782
Captain_Hicks	glue	0	0.22107370413645386
carousel	transparency	0	0.24654960538433715
at_worst	ruggedly	0	0.39402537206779975
waste	procure	0	0.34355282035143075
tommyrot	eyelash	0	0.29383392136073727
chevy	serve	0	0.22320693521009988
steep	amount	0	0.2764751498685208
guy	rib	1	0.21034480249827758
reproduce	multiply	1	0.3477739366852785
ace	unity	1	0.40193736497432897
wrench	swallow	0	0.328867676615331
cosmopolitan	choky	0	0.3592902438206807
airmail_letter	sail	0	0.29493763775542103
scoff	scoffing	1	0.4866037838635865
practicably	feasibly	1	0.5625965690562731
congressman	representative	1	0.5143697608192491
indicatory	tailed	0	0.19848888934929382
fighter	hero	1	0.36030566266840436
denunciation	life	0	0.36551024232853685
luger	slider	1	0.37492676862653546
spoil	fluff	1	0.35867556477883045
memento	beachwear	0	0.3079825766670994
faux	unattached	0	0.33437749235518466
goalkeeper	chromosphere	0	0.24642911720689903
indisposed	protecting	0	0.32539349286513397
scoop	denounce	0	0.2887599502730358
except	compartmentalize	0	0.45333648612597643
dash	elan	1	0.33654537918853694
postdate	follow	1	0.45294936741135894
existentialism	softness	0	0.3670285374592922
rear	rise_up	1	0.282357950992779
erstwhile	former	1	0.35179059000971175
contemplative	ducal	0	0.3049380199602843
kettle	kettledrum	1	0.31685429525398295
rotten	stinky	1	0.31719836918475347
truffle	anion	0	0.27192047445042
run_over	turf	0	0.2393482908535597
shoe_polish	unrest	0	0.19172967203733216
contritely	remorsefully	1	0.41828978382426846
hybridisation	headgear	0	0.2182658720650147
relaxation	rise	0	0.33484800015388616
decreased	reduced	1	0.43732998956685254
rout_out	expel	1	0.3554269544612795
illustrate	offload	0	0.3939094691521232
contact	middleman	1	0.38655612253985394
obviation	forestalling	1	0.4895255010898014
impertinence	insolence	1	0.35451331823599097
pawpaw	canoe	0	0.2226350961753194
saintlike	base	0	0.3457631646252018
boggy	up	0	0.3352008097884152
church_service	aim	0	0.23168500809833276
homogeneity	acceptation	0	0.38766097596863247
bond	annihilation	0	0.2777701895722682
paint	blockage	0	0.3128568556710945
leaky	synthetic	0	0.32660413597307514
absorb	edit	0	0.3585243624010279
tattler	hang	0	0.2635296692511635
brightness	king	0	0.22959668850948783
pull_away	rectify	0	0.4038453035048908
flawlessly	cleanly	1	0.34151681230023784
beg	pray	1	0.34720733496545814
dissolution	breakup	1	0.38669115866958037
equipage	cuisine	0	0.2675179742110283
stunner	beauty	1	0.17027206725043093
mockery	foreclosure	0	0.339531806603417
stupefied	angry	0	0.454516922537753
deafening	thunderous	1	0.3129366723957633
negociate	drink	0	0.28760141919366766
apparent	patent	1	0.4345985833729211
buying	mathematics	0	0.34512213439093165
look	reckon	1	0.39626855311435183
criterion	pullback	0	0.3499781952961656
forbidding	standing	0	0.23642301908945274
sanction	stream	0	0.204970226472343
bet	travel	0	0.33514461389245337
specialization	speciality	1	0.3797240445625468
unholy	unhallowed	1	0.4199218350671744
food_additive	search	0	0.31849382644819063
stability	pulsar	0	0.24671668908345928
adolescent	teenaged	1	0.4305424224553557
bite	refinery	0	0.16612626771071493
engorge	binge	1	0.3537437369679661
lusty	especial	0	0.29182091689360334
eternal_sleep	catchphrase	0	0.2867130077273282
assemble	string	0	0.3141902196147226
topsy-turvy	artificially	0	0.3096000256952377
indigenousness	recall	0	0.3722625876380482
lettuce	bout	0	0.2298480779109474
go_on	bloody	0	0.3057687062534652
stammerer	stutterer	1	0.40201056209780794
thunder	freeze	0	0.39595628979018144
fostering	rearing	1	0.2261600920880452
watchword	countersign	1	0.5047826944143115
falsehood	cadence	0	0.3472000334701716
averse	insentient	0	0.391210237531604
netlike	webby	1	0.34811907108689477
utility	substitute	1	0.3798276806214022
great	bankrupt	0	0.38018461462836817
germinal	originative	1	0.2771630956483576
bonehead	shithead	1	0.34510671164027173
Satan	Lucifer	1	0.40469441546364204
unite	unite	0	1.0
hackneyed	well-worn	1	0.27366349807722246
distressed	eighth	0	0.2948419998696723
blameworthy	blameful	1	0.4727510173685218
flex	cantilever	0	0.323291045117333
grouse	decarboxylate	0	0.2468011625020079
diabolic	satanic	1	0.4235660642539809
stir	term	0	0.3026459953355635
slaughter	candor	0	0.2918464361123768
pennant	confidentiality	0	0.4664711717658583
appropriate	prowl	0	0.3188943910738826
risk	demarcate	0	0.3583050854351181
baffled	sciatic	0	0.32944354240120505
fishing_boat	oversimplification	0	0.27318572393644636
incline	pitch	1	0.35388678873000046
prop	shore	1	0.21419514549535235
expand	spread_out	1	0.32578571967488434
auricle	ear	1	0.5303530255515098
gloomy	mountainous	0	0.46315238335771514
indecent	untoward	1	0.3614435825814757
regression	angioma	0	0.28674724813318764
gushing	unplayful	0	0.3663139937935075
overestimate	amicability	0	0.38390360595142486
pin	depredation	0	0.2421705424082701
keister	stator	0	0.26202977901537505
buns	auricle	0	0.31377958986915494
accommodative	bent	0	0.35254823173569627
kernel	farewell	0	0.4217602758527388
society	lodge	1	0.26143799906959764
babbler	sneer	0	0.2131511818003907
golden	adjusted	0	0.2661399235011682
tack	spacecraft	0	0.2860485988272331
craziness	lunacy	1	0.37867180360964064
price	epithelium	0	0.34559613621919993
honestly	slantwise	0	0.36889307112399894
cerulean	passage	0	0.30074563316988207
right_to_vote	vote	1	0.5438684581542876
some	glossily	0	0.357399328034661
disgrace	hog	0	0.267131547285824
gynaecological	gynecologic	1	0.48424315792951556
ease	informality	1	0.42218805329092424
inflammation	Togo	0	0.36479367632229937
relate	connect	1	0.4344399966362017
kooky	wacky	1	0.39800820784752144
three	trinity	1	0.408842134618592
fiber	quartet	0	0.22264822361903286
foil	identification	0	0.3453860912990221
tease	twit	1	0.39732025530842385
decoration	carboxyl	0	0.26551325980969476
escarpment	thirteen	0	0.2476927873697389
morning	peppermint	0	0.3065328346136591
spot	stain	1	0.37881762501792793
destitute	impoverished	1	0.39892843209695084
prim	aromatic	0	0.1851541482756188
contorted	empirical	0	0.32883665327405565
superman	weekend	0	0.25390228024015066
productively	unswervingly	0	0.38220448649797323
washwoman	proliferation	0	0.38043022537568183
incitation	incitement	1	0.3982205990545009
Christmas	heart	0	0.31092354301241343
evaporate	develop	0	0.3587689511286332
founding	origination	1	0.323398733556174
cheekbone	spoil	0	0.3764403628791728
burnable	pestilent	0	0.32792146996337956
buns	lightness	0	0.24548162479532426
afire	capacious	0	0.30241413653290794
drudgery	plodding	1	0.423868673144949
animation	cornstarch	0	0.25608100154479185
flint	legitimate	0	0.32547113011012
filling	France	0	0.24311032792640475
bias	knit	0	0.2975290063773526
sluggishness	encouragement	0	0.3558111213101987
exude	quarry	0	0.23956283827073563
trouble	net	0	0.35339194142960784
clumsiness	notice	0	0.44996778594351383
rugged	tough	1	0.2899063997758656
store	fund	1	0.24958590009831988
pus	owner	0	0.29071304831995337
scrupulously	religiously	1	0.46986465090644114
befit	suit	1	0.25435314601152736
contort	cradle	0	0.2987822190007572
piracy	buccaneering	1	0.3617369278425735
nosy	snoopy	1	0.36422720254904106
sleepiness	booster	0	0.255765061546669
polish	suck	0	0.32791691816303015
crash	monomer	0	0.328079880768032
located	set	1	0.39169398389566
gimp	gameness	1	0.3345185253190146
increase	withholding	0	0.3456541790407911
base	pedestal	1	0.29270079098660284
chosen	elect	1	0.4058711894001074
flash	female	0	0.34472616797167255
relations	dealings	1	0.39245413368663773
wise	designate	0	0.4074476644894908
gruffness	eclectic	0	0.30005678206765807
topic	triton	0	0.29990210672298223
convertible	shifting	0	0.22243046425975863
contour	conformation	1	0.42710725492565765
buttoned	systemic	0	0.3159256929909413
oilskin	slicker	1	0.5191159467484419
sabotage	worship	0	0.3419589394523786
drain	roughness	0	0.27945906248281394
continue	ground	0	0.26438084134250844
simulate	be	0	0.37833719481377065
meditate	excogitate	1	0.3106222392738038
harden	people	0	0.31393062387451787
blacksnake	timothy	0	0.19914773307901448
spine	sticker	1	0.29601657046564533
submerge	play	0	0.30123769039076365
hold_fast	bind	1	0.3285889991887865
innovative	innovational	1	0.3736758142721919
negate	spill	0	0.3418440715940462
obscure	avail	0	0.3101517229407663
calculus	plebiscite	0	0.5003102554632173
crazy	taps	0	0.3206773483996075
elevated	idealistic	1	0.3646213824096037
travel	locomote	1	0.3426375737492746
cab	cabriolet	1	0.47412543638414767
section	versification	0	0.4924682776352484
tang	rhythmicity	0	0.363617280959758
perturb	stave	0	0.40633359625500076
key	primal	1	0.271746569901971
9	pinball	0	0.24426758360852774
disgruntled	beneficent	0	0.36799564519135686
entrails	innards	1	0.397537966310851
enlist	bow	0	0.3008428007974558
breathing_spell	assassination	0	0.34157636136929254
scratch_along	squeeze_by	1	0.34871619342711657
mediation	demurrage	0	0.31388247757312226
maestro	monument	0	0.2189817274303228
topper	meteorology	0	0.31002854947838365
waiting	terrific	0	0.37003999113866604
style	incontrovertibility	0	0.29868731823199707
gossamer	vaporous	1	0.32143021884785006
flighty	nervous	1	0.35112058618862163
overgenerous	freckled	0	0.2874443842464179
dismissal	firing	1	0.3041428472390697
net	network	1	0.39763554819294217
trillion	succession	0	0.38531159984948293
malcontent	existentialist	0	0.4668486789187443
gripe	bitch	1	0.3540914980638986
educe	elicit	1	0.36447049808009624
fatness	zither	0	0.258638561765395
wed	splice	1	0.33693756091228644
sex	excite	1	0.3499434944659535
allspice	rounding	0	0.26286450734984596
boldness	rail	0	0.28028581287150955
hunch	terbium	0	0.36221713674420697
brag	bragging	1	0.7201293378259017
fill	lease	0	0.39026669561434224
trust	combine	1	0.2921659835313598
confirming	verifying	1	0.5686208607242101
diameter	mascot	0	0.3119454899588229
bone	roc	0	0.33070182659464475
motley	gushing	0	0.2896824317865445
displace	design	0	0.3457827555387306
twist	husk	0	0.31281623372708023
hairdresser	seventeenth	0	0.2937413220212725
marshy	unbarred	0	0.2838808708891876
mandibula	aspersion	0	0.27901470942806406
spring	syncretism	0	0.28477345431833884
flexible	whippy	1	0.31548123415895624
urine	closeness	0	0.33279768090170003
fella	projection	0	0.2586825795135385
dummy	legionnaire	0	0.319419189965691
improbably	implausibly	1	0.38110254824710577
pectoral	canty	0	0.3210367116358299
sandpaper	sand	1	0.49343414550486353
have_a_go_at_it	abstract	0	0.3231910188158137
sleepiness	drowsiness	1	0.4860610367410908
bumble	frost	0	0.2784627381672144
guitarist	guitar_player	1	0.5410322934627605
unorganized	tetanic	0	0.26653141657876106
class	genius	0	0.3594164768276915
walkover	fairground	0	0.2649386870385535
dart	flash	1	0.3184386902962847
smasher	pansy	0	0.2975363345656372
elusive	knotty	1	0.32316420697345183
prepossession	sucker	0	0.343561160357727
bestowal	guillotine	0	0.3015406208587137
cargo	Tennessee	0	0.37793968837084135
fudge	spring-clean	0	0.27037959894690955
spear	shock	0	0.2335842223713797
bannister	quad	0	0.21666906165719652
cubage_unit	rhea	0	0.24899365799756412
disdain	happiness	0	0.3399778935399055
solicitude	gregariousness	0	0.45854667034889945
legislature	hen	0	0.2000570249962248
blockade	hymn	0	0.4079431321083938
fool_around	fool	1	0.4146490551701454
cracked	built	0	0.2330390002399953
bucket	bird	0	0.1923428322683016
zettabyte	e	0	0.34737579727591134
doctrine	alignment	0	0.38218588362982797
guttural	separatism	0	0.3734681674708984
tagalong	astronomer	0	0.24607953567271573
warship	round	0	0.18026403645910943
complot	shape	0	0.34199504412939474
acknowledgment	mention	1	0.546561623500899
tomato	rollover	0	0.23646159290045496
intestine	sick	0	0.34147819248128297
austerity	asceticism	1	0.3627813699745557
frivolity	withdrawal	0	0.36432310401187984
physics	physical_science	1	0.44695308157428076
spoilsport	cytochrome	0	0.41290180206090765
degradation	abjection	1	0.3506112226494449
unadorned	blasted	0	0.3025508693999742
horridness	lock	0	0.28982639066105365
dizzy	thin	0	0.36893525215588285
trip_up	catch	1	0.36311934632906506
rigger	processor	0	0.2524654558710277
nonpareil	diet	0	0.3445869367500637
superficial	diametric	0	0.40854380972172305
welt	lash	1	0.29181450080931753
modest	unidentifiable	0	0.28515814589186206
buncombe	protectorship	0	0.35638922366582426
origination	instauration	1	0.36936189622464627
economic_science	political_economy	1	0.4223762867001084
coming	forthcoming	1	0.4310953790977978
telecommunication	telecom	1	0.5020259474154648
eloquent	ravishing	0	0.3994494435806121
downstairs	on_a_lower_floor	1	0.4141426899490954
thorax	nationalist	0	0.3227789858510823
virtuoso	abnormality	0	0.3873073110534874
widening	broadening	1	0.4404758087817812
jurisprudence	budding	0	0.3643640367844584
die	cash_in_one's_chips	1	0.36366055966046096
nevertheless	recently	0	0.400328471525931
documentation	corroboration	1	0.39435325248831454
adjoin	mediate	0	0.35648824780372684
mysterious	orphic	1	0.3176515683301712
defecate	shit	1	0.30713021912849947
seven	subcontinent	0	0.36899997705737986
enjoy	scent	0	0.36580560640191573
flow	flowing	1	0.4212281499211311
perfectly	disgracefully	0	0.38368336372728623
annexe	pebble	0	0.2616289443445424
widower	sermon	0	0.33927631669556113
wisecrack	sally	1	0.22822828248843913
clothe	drape	1	0.36548240186228076
devil-may-care	imperative	0	0.4583763082044497
apparition	phantasma	1	0.336596958533223
crown	diadem	1	0.3777471114484112
silver	unpalatable	0	0.27127962833879293
depressed	right-angled	0	0.3183542043684716
hole	gob	1	0.25851313853662544
huff	regeneration	0	0.31402171034011506
gorge	implant	0	0.18983265110058078
glaring	disruptive	0	0.2541616911360986
cargo	consignment	1	0.2807076174319593
buddy	tanka	0	0.3661009448788656
allot	grant	1	0.28080547374596393
skill	parlay	0	0.42735537121040384
shuck	cutout	0	0.332541937298157
unknot	reassess	0	0.3904353068014191
great_deal	mint	1	0.29542070040669055
leftist	desirous	0	0.4067850689195994
sodomy	anal_sex	1	0.4151050221922823
flashy	evasive	0	0.3463937078050474
give_out	conk_out	1	0.34624186263490486
gas	bluster	1	0.36646864941270674
liquor	machinist	0	0.24131722663603739
copycat	glycolysis	0	0.37315934877315
scintillation	vein	0	0.388616791826487
bubbly	heroic	0	0.34504881391110187
lulu	solicitation	0	0.26538308209541134
bathing_suit	linocut	0	0.2945998005393875
wink	regression	0	0.3745024633669314
swine_influenza	swine_flu	1	0.6822189988496576
ocular	visual	1	0.4244409997909462
marathoner	marathon_runner	1	0.5711771640349461
falsify	extravasate	0	0.39408918602033816
respite	substantiality	0	0.4263074436537002
dose	sexually_transmitted_disease	1	0.4148575281779229
zip	woodiness	0	0.3167032574874274
abetment	timekeeper	0	0.2905983989303632
graceless	unpolished	1	0.2880239540024999
fund	specialization	0	0.3631741363906153
aboard	mystically	0	0.3248477256820448
taking	winning	1	0.3619062352783054
summarise	write	0	0.40204556934185365
gird	Islamize	0	0.36099021921272856
crosscut	mint	0	0.31529683712025125
alkyl	alkyl_group	1	0.8540919782084139
improbability	constancy	0	0.3927213523621328
expanse	surface_area	1	0.24813025455362697
swelling	jut	1	0.3108688296270873
die	add	0	0.4153009872227602
tons	scores	1	0.3785816018760723
lift	heave	1	0.3087417594792329
crisp	sinkable	0	0.2791408422662436
toss_out	throw_away	1	0.37103899516317757
linguist	thrush	0	0.29584017938969476
boneheaded	citric	0	0.3241828608547681
forced	strained	1	0.31704653251710396
loathsomeness	vegetation	0	0.3182851930356868
split	break_open	1	0.23672472081881796
tableland	shark	0	0.26812002563688686
lightless	unlit	1	0.411507352128018
grouchily	fascinatingly	0	0.39239036738732813
lacy	netted	1	0.29785290300500245
try	enlighten	0	0.40332751993603627
appliance	convenience	1	0.29375859486042966
beluga	stripper	0	0.25989275860157535
halter	cramp	1	0.33721199672540525
opine	give	0	0.4169095402362926
boo	pinstripe	0	0.22884008823127314
curiosity	rarity	1	0.28042371391200516
couplet	crazy	0	0.4014866161226388
imposter	brunt	0	0.29346085568889435
communicable	transmittable	1	0.40851805466160834
lad	fearlessness	0	0.3483216895916603
food	snob	0	0.2464148374447404
decease	pop_off	1	0.3363705736310775
bod	church	0	0.2649450101726649
peal	rolling	1	0.37121179531680815
off	itinerant	0	0.2991164006577775
forgiver	tarsier	0	0.24788884590926075
span	duet	1	0.30767909356316814
enamour	becharm	1	0.3828454748339062
adorn	harbor	0	0.24614841075704938
Sunni	once-over	0	0.3712929263498568
fixation	inaudibility	0	0.45055491807022985
alert	footwear	0	0.30086062368387706
exhibitioner	shower	1	0.29150297006824566
crocked	noble	0	0.27169795847699646
idly	askew	0	0.17976298983038275
brace	turnip	0	0.27387149936456145
collection	cream	0	0.21168551121686022
delicacy	discreetness	1	0.2726764196885938
distant	callous	0	0.31558223769797866
migrant	adviser	0	0.2907308878797388
detached	unveiled	0	0.2600628784136274
bunch	clustering	1	0.3900846735096322
swerve	aircraftsman	0	0.3383672098850239
minor	sensational	0	0.3523987658324938
wasting	tape	0	0.29846957257327256
cut	bring_down	1	0.31408955801512217
instantly	aboard	0	0.3369354863432701
fly	pertain	0	0.26166192520396836
avaricious	greedy	1	0.39642463625606106
black	literal	0	0.2627008548153026
extract	pull_out	1	0.3484641065390428
glue	paste	1	0.45466141267598936
bump	prominence	1	0.34619959151093394
east_wind	easter	1	0.2792892473327194
overstate	magnify	1	0.37159094898928813
stiffen	constrain	1	0.3560091845729066
content	watercress	0	0.3091462925971519
thieving	ceiling	0	0.2532603037480065
tattletale	coca	0	0.30573558179727806
think_of	esteem	1	0.40290262680903
collar	withdrawer	0	0.32947385922736616
tried	beery	0	0.3334289026128163
pestilence	pest	1	0.3348967671326854
crackpot	crank	1	0.3089761783769628
car_horn	troubleshooter	0	0.29601745917566846
roll_in_the_hay	nibble	0	0.30409202477707586
get_down	bring_down	1	0.36167325073050716
bobtail	bob	1	0.19672720772220004
enraged	automotive	0	0.3086189498416573
teargas	chain	0	0.2364019654063477
conceptualization	formulation	1	0.4503808546158476
fabulous	mythological	1	0.2977742530149555
lampoon	harem	0	0.34654781048253236
roughness	disorderliness	1	0.3756550141155095
dull	build	0	0.357639428070364
decoration	medallion	1	0.20112725500741713
play	flirt	1	0.3589662841521367
coldness	cold	1	0.4057274961860482
burdensomeness	heaviness	1	0.4429456002882951
keister	tail	1	0.2694674515219745
retainer	consideration	1	0.3631641478702399
level	moving	0	0.33672221154827375
nerve	cheek	1	0.2634134640176949
suntanned	tanned	1	0.5284604294395326
deprive	scalp	0	0.31561196917069523
medical_record	tabor	0	0.32781820356066504
small_indefinite_quantity	inducer	0	0.3663088590099066
pinch	twitch	1	0.37226410071246707
overload	scarf	0	0.29993384393126854
anal_sex	anal_intercourse	1	0.5188446269671464
disposed	priestly	0	0.29672672125516175
pick_up	gather_up	1	0.19793609573523213
curative	migratory	0	0.3257630630311929
dorm	sobriety	0	0.25782067351392507
super	arid	0	0.2579140469037883
on_the_other_hand	backward	0	0.3611630012253859
anger	ire	1	0.34957278797458136
liquid	liquidity	1	0.4298639844993821
knockout	kayo	1	0.35082575548538786
doze_off	forge	0	0.2823179334995138
voracious	indexless	0	0.41246163263030666
pasture	galaxy	0	0.309743986772206
cover_girl	impalement	0	0.25585476229898835
smuggler	inflow	0	0.2659549485587181
division	structure	0	0.32353169133667636
steelworks	blizzard	0	0.3316379924095628
gettable	obtainable	1	0.4026668430109398
barbeque	alternate	0	0.28109342828617623
wit	humour	1	0.4125772773428846
lingo	diet	0	0.3383167327267128
green_goddess	gymnasium	0	0.20319878670423316
legal_instrument	official_document	1	0.599082682976048
enamored	inauspicious	0	0.39710107829317975
blunt	forthright	1	0.2913140272813084
beaming	dead	0	0.3147550180603287
3	terzetto	1	0.2597198846973667
lift	come_up	1	0.32638521389616026
family	brethren	0	0.4010858563577504
seize	get_hold_of	1	0.36040983140877614
hag	crone	1	0.4284955986740273
pensive	involuntary	0	0.36414225797149036
blur	hornpipe	0	0.3105060274213266
anticipation	wildlife	0	0.2861530034151505
theme	motif	1	0.38226012049633873
evangelist	dysphemism	0	0.4267168192935315
hind_end	Togo	0	0.3486257511155303
metric_function	disgruntlement	0	0.43370385511174253
tiff	commitment	0	0.3743320521573784
shift	preconceive	0	0.418280817899389
medication	medicament	1	0.5749771157568115
hatful	sight	1	0.3050880100028777
work_out	reckon	1	0.3193633682612751
domesticate	curse	0	0.3158409160197961
stand_up	place_upright	1	0.33216521507003527
temper	irritation	1	0.38159564045452776
digitizer	mammon	0	0.22176242244549174
come_in	throw_in	1	0.313065511911378
cohesiveness	express	0	0.3972515974444494
indication	hem	0	0.3812789907282226
attempt	likeness	0	0.35857700420490907
asleep	at_rest	1	0.29528073042224773
ropey	foregoing	0	0.2924233896232671
involve	love	0	0.40644628070322136
rocket	dislike	0	0.3444038979238809
emaciated	gaunt	1	0.3898103034325552
heed	hunt	0	0.24712498154284152
borderline	regular	0	0.4157065068896191
cautionary	warning	1	0.531810226876934
elk	tranquillity	0	0.2653378346817897
union	sexual_union	1	0.3741544324846831
stalk	stalking	1	0.3203513630802197
mail	parole	0	0.3902753291461685
unintentional	big	0	0.3670639614914961
don	assume	1	0.3030246847336149
slipshod	sloppy	1	0.2801400395488008
standoff	penalty	0	0.3061080416289742
reviewer	trepidation	0	0.39889776632711726
copycat	yardman	0	0.2572658865348275
anger	angriness	1	0.3849973244608045
bridal	spousal	1	0.37854791077699873
retraction	offset	0	0.3432298563628321
evasion	justice	0	0.32843769742126816
conduct	hippopotamus	0	0.22622446695830745
weave	interweave	1	0.23950187530115571
visualize	envision	1	0.41110115580316775
hardy	statesmanlike	0	0.4480026643945425
supposition	speculation	1	0.4684223026280028
brain	nous	1	0.35537853934345637
plaza	shopping_center	1	0.459995816816496
bat	flutter	1	0.2833188760839924
framework	refuge	0	0.2872620677279122
feign	dash	0	0.36778380097005026
debut	unveiling	1	0.35141974496275086
discernment	comedienne	0	0.279983831691725
art	suite	0	0.19815818197001947
disordered	unordered	1	0.48616211247444613
floater	pallet	0	0.26965110798811487
fortress	fort	1	0.5607114452510489
charmer	lifeline	0	0.2987439486350079
dull	crystallized	0	0.3389067615448925
plate_tectonics	bullfighting	0	0.24924275774058252
mobilize	report	0	0.3660205227417892
illiterate	aviator	0	0.3334455415934864
lengthwise	longways	1	0.33119598969156805
reverse	privacy	0	0.3894435751328582
ingestion	intake	1	0.2934271902799229
fence	surround	1	0.26905636214617
roach	circle	1	0.23165068707250447
hard-bitten	stupid	0	0.35523384668261165
fictive	dirty	0	0.3509226387478225
elapse	trouble-shoot	0	0.4256441852180254
squawker	breadfruit	0	0.2746999206045193
shred	squeaker	0	0.34996940334016585
illogical	white	0	0.36611404143667237
blameworthiness	incorrectness	0	0.4036737780418574
four	aberration	0	0.3472503218729735
goober	timidity	0	0.3530464692446436
gluey	fallacious	0	0.39467167963375305
buttocks	seat	1	0.1778541224776672
globose	irresistible	0	0.27057797836500175
falsification	dock	0	0.2682999734453112
periwinkle	winkle	1	0.2898899626971605
goon	oaf	1	0.32758564788394395
ponder	contemplate	1	0.3759941849242379
bloodline	pedigree	1	0.25549277216651933
cast	pierce	0	0.2618382922858322
suck	sop_up	1	0.3082016814239391
throughout	completely	0	0.3973013686995194
instruction	size	0	0.4399904004668295
swing	cut	1	0.3193878984347316
gestation	maternity	1	0.3583053395180915
parade	march	1	0.3225241013900756
overhang	percolate	0	0.42397091708387435
bode	prey	0	0.281236321266303
obscure	contort	0	0.3226495482364804
knapsack	prevalence	0	0.39891079374769434
convention	angelica	0	0.22133934909325764
fritter	fracture	0	0.18588764485801956
dirty	weak	0	0.37815745251662947
brothel	making	0	0.3140311737045619
authoritarianism	tyranny	1	0.4521543688964048
spittoon	conurbation	0	0.2173774181659553
flavourful	broadside	0	0.29449551928030904
overproduction	overrun	1	0.38107727217877446
vomit	prefer	0	0.35603146009284437
tortuous	presentable	0	0.29128257492837983
abominably	abysmally	1	0.40190504246957104
immortalise	hunt	0	0.3217425543313852
atom	mote	1	0.23700250470154127
agency	bureau	1	0.31097419392109904
savings	Kosovo	0	0.30435341132869476
deactivation	handiness	0	0.42481383680425033
advance	feeler	1	0.4014151373861231
hide	depolarization	0	0.25862775760060996
prize	current	0	0.34231972441216385
reflection	reflectivity	1	0.41818407151250114
give_way	die	1	0.3617287981631398
corpuscle	speck	1	0.3382097513859831
expulsion	tunic	0	0.2744478140073455
impossible	out_of_the_question	1	0.38834232268150565
chicory	petroleum	0	0.2556315731381572
take_hold	take_control	1	0.4189935668302126
enkindle	bobsled	0	0.3060436049357089
page	pageboy	1	0.3302970936484173
grove	plantation	1	0.5101058759418242
impulsive	sinkable	0	0.3416120319785952
referee	umpire	1	0.48944557743074607
diversify	thirst	0	0.2994619423299899
mover	kite	0	0.3448913392337184
pressing	scrubbed	0	0.3523907344044108
retentive	leafy	0	0.33511741197429384
chit_chat	sequoia	0	0.24894044029176732
ball	deregulation	0	0.27351552172570603
gulp	diabetes	0	0.3842504430750027
effectiveness	effectivity	1	0.44064942813694497
care	radiate	0	0.34053867953699735
above_all	gloweringly	0	0.45747008715291015
intend	specify	1	0.41326534078487437
boldface	normality	0	0.4876464620756741
chill	pall	1	0.3478812816139062
dimmed	dim	1	0.37372752385485086
insulation	insularity	1	0.31084297842719333
bunkum	guff	1	0.41689662737769334
pastor	rector	1	0.5521417357843238
power	turkey	0	0.3000752974530482
repress	reduce	1	0.43364195464112465
transcend	overshoot	0	0.38790462062356856
muff	bobble	1	0.3025492655606007
uproot	glance	0	0.3311435156887951
tip	retool	0	0.38856584029187163
calm	trench	0	0.2900932933319563
combination	hardship	0	0.3483047892126317
answer	tidiness	0	0.36461631942918277
temper	radium	0	0.242994182788906
spinster	attic	0	0.2403428714784942
software	machinery	0	0.3110287610699418
family_circle	inaudibility	0	0.3695253354787956
noted	dull	0	0.39322382312408033
hand_over	fork_over	1	0.341240913745496
horsepower	recliner	0	0.277029809586187
shiner	fastness	0	0.3062978911539813
mark	disclaimer	0	0.21608037195249596
space_capsule	capsule	1	0.30168891434755885
certifiable	certified	1	0.3876762537260226
superstar	spelling	0	0.29217223426964034
cork	domination	0	0.25127078082476545
boldness	daring	1	0.40600499122989975
rubber	cavern	0	0.2857959298125884
fuck	spam	0	0.33336775136462415
Suriname	ginkgo	0	0.387746577760514
mandible	jowl	1	0.3418130589591861
structuralism	pitch	0	0.4094701537498183
negligee	wrapper	1	0.2140057877681204
fellow	line	0	0.34694736699942874
skylark	poison	0	0.2302569437616091
superbly	marvelously	1	0.41372892013446516
irregular	enlightening	0	0.32063796516797527
Lithuania	phosphorus	0	0.39140792683662295
authority	gooseberry	0	0.2513733916592058
precisely	incisively	1	0.3938656492320508
eat	bore	0	0.22434494670438915
ace	champion	1	0.39497336666412547
piglet	Belgrade	0	0.21891668236645184
reckon	view	1	0.25226991949041644
deflect	ward_off	1	0.36819559954881464
calumny	defamation	1	0.4398031179197971
discreteness	seedling	0	0.2664795307153408
have_it_away	bang	1	0.3499939225225025
